Date,Worker,Company,Hours,"Rate per Hour",Taxable,Status,"Shift Type","Paid At"
2023-04-23,"Candice Wright","Morgan Ltd",2,£14.29,No,Complete,Day,"2023-06-02 00:38:44"
2023-04-23,"Eden Parker","Butler Ltd",16,£15,Yes,Complete,Night,"2023-05-10 10:36:46"
2023-04-23,"Shannon Lee","Morgan Ltd",4,£11.9,No,Pending,Day,
2023-04-23,"Kelly Edwards","Campbell Ltd",3,£18,Yes,Complete,Day,"2023-05-24 03:37:41"
2023-04-23,"Michael Bennett","Clarke Ltd",9,£12,Yes,Complete,Day,"2023-05-12 02:01:07"
2023-04-23,"Kimberly Richards","Robertson Ltd",1,£18.49,Yes,Pending,Day,
2023-04-23,"Isabella Reid","Saunders Ltd",1,£15.96,Yes,Processing,Holiday,
2023-04-23,"Shannon Lee","Phillips Ltd",1,£10.41,Yes,Complete,Night,"2023-05-11 04:53:09"
2023-04-23,"Candice Wright","Jackson Ltd",15,£12.74,No,Complete,Day,"2023-05-20 23:20:20"
2023-04-23,"Mary Bell","Robertson Ltd",11,£18,Yes,Complete,Day,"2023-05-15 07:51:00"
2023-04-23,"Will Wilson","Harris Ltd",5,£13,Yes,Complete,Day,"2023-05-12 20:51:08"
2023-04-23,"Freddie Scott","Brown Ltd",7,£20,Yes,Pending,Night,
2023-04-23,"Kimberly Richards","Hughes Ltd",5,£10.42,Yes,Pending,Day,
2023-04-23,"Freddie Scott","Griffiths Ltd",14,£20,Yes,Pending,Day,
2023-04-23,"Freddie Scott","Cox Ltd",10,£15.44,Yes,Pending,Day,
2023-04-23,"Isabel Baker","Campbell Ltd",15,£10,Yes,Complete,Day,"2023-05-28 20:06:26"
2023-04-23,"Poppy Hill","White Ltd",3,£18,Yes,Complete,Day,"2023-05-24 23:18:09"
2023-04-23,"Kimberly Richards","Cooper Ltd",8,£13.27,Yes,Pending,Night,
2023-04-23,"Shannon Lee","Powell Ltd",6,£17,Yes,Complete,Day,"2023-05-11 07:58:57"
2023-04-23,"Will Wilson","Baker Ltd",15,£17.48,Yes,Complete,Day,"2023-05-07 07:55:15"
2023-04-23,"Mary Bell","Murray Ltd",6,£20,Yes,Complete,Day,"2023-04-29 22:39:44"
2023-04-23,"Will Wilson","Miller Ltd",2,£14,No,Pending,Day,
2023-04-23,"Leo Murray","Hughes Ltd",15,£12,Yes,Pending,Day,
2023-04-23,"Leo Murray","Cook Ltd",9,£11,No,Complete,Day,"2023-05-28 14:33:03"
2023-04-23,"Elliot Saunders","Bailey Ltd",10,£16.15,Yes,Pending,Day,
2023-04-23,"Dale Khan","Butler Ltd",13,£13,No,Complete,Day,"2023-05-23 09:48:13"
2023-04-23,"Shannon Lee","Rose Ltd",15,£20,Yes,Complete,Day,"2023-05-01 07:06:07"
2023-04-23,"Mary Bell","Williams Ltd",15,£20,Yes,Complete,Day,"2023-05-20 19:41:19"
2023-04-23,"Mary Bell","Rose Ltd",11,£12,Yes,Complete,Holiday,"2023-05-13 22:55:01"
2023-04-23,"Linda Powell","Bailey Ltd",11,£10.71,Yes,Failed,Day,
2023-04-23,"Kimberly Richards","Parker Ltd",15,£17.57,Yes,Complete,Night,"2023-05-23 19:08:10"
2023-04-23,"Mason Richards","Cox Ltd",6,£19,Yes,Complete,Night,"2023-05-14 17:33:56"
2023-04-23,"Freya Patel","Stewart Ltd",14,£16.85,Yes,Pending,Day,
2023-04-23,"Kimberly Richards","Shaw Ltd",11,£15,No,Complete,Day,"2023-05-29 11:19:09"
2023-04-23,"Mason Richards","Griffiths Ltd",13,£11,Yes,Complete,Day,"2023-05-23 05:39:33"
2023-04-23,"Linda Powell","Rose Ltd",8,£18.96,Yes,Pending,Day,
2023-04-23,"Will Wilson","Taylor Ltd",8,£16.21,Yes,Complete,Day,"2023-05-14 21:30:59"
2023-04-23,"Mary Jones","Adams Ltd",1,£10.54,Yes,Complete,Day,"2023-05-27 01:03:14"
2023-04-23,"Joshua Harris","Thomas Ltd",11,£17,No,Complete,Day,"2023-04-25 12:20:19"
2023-04-23,"Dale Khan","Richards Ltd",4,£10,Yes,Pending,Day,
2023-04-23,"Shannon Lee","Griffiths Ltd",15,£18,Yes,Complete,Day,"2023-04-30 13:21:02"
2023-04-23,"Bradley Brown","Young Ltd",2,£14,No,Pending,Day,
2023-04-23,"Linda Powell","Richardson Ltd",3,£15.47,Yes,Complete,Night,"2023-05-27 22:40:49"
2023-04-23,"Jason Kelly","Hughes Ltd",5,£11,Yes,Complete,Day,"2023-05-03 01:57:07"
2023-04-23,"Michael Bennett","Wilson Ltd",14,£18.05,Yes,Complete,Day,"2023-05-10 08:16:22"
2023-04-23,"Kelly Edwards","Murray Ltd",11,£11,Yes,Complete,Night,"2023-05-21 23:59:45"
2023-04-23,"Bruce Rogers","Hughes Ltd",14,£13,Yes,Pending,Day,
2023-04-23,"Sofia Palmer","Jackson Ltd",14,£19,No,Pending,Day,
2023-04-23,"Isabella Reid","Chapman Ltd",14,£18,No,Complete,Day,"2023-05-10 14:41:55"
2023-04-23,"Dale Chapman","Robertson Ltd",9,£15,No,Pending,Day,
2023-04-23,"Mason Richards","Jackson Ltd",14,£13.08,Yes,Pending,Day,
2023-04-23,"Bradley Brown","Saunders Ltd",12,£11,Yes,Complete,Day,"2023-05-24 13:58:03"
2023-04-23,"Dale Chapman","Thompson Ltd",12,£18,Yes,Pending,Day,
2023-04-23,"Isabella Reid","Harris Ltd",11,£10.67,No,Complete,Day,"2023-04-28 06:48:27"
2023-04-23,"Oliver Butler","Saunders Ltd",9,£10.27,No,Pending,Day,
2023-04-23,"Candice Wright","Shaw Ltd",14,£12,Yes,Complete,Day,"2023-04-27 01:42:08"
2023-04-23,"Bruce Rogers","Williams Ltd",12,£14.23,Yes,Complete,Night,"2023-04-26 18:47:24"
2023-04-23,"Freya Cox","Morgan Ltd",1,£12.12,Yes,Complete,Day,"2023-05-13 03:20:54"
2023-04-23,"Kelly Edwards","Clark Ltd",9,£19.64,Yes,Complete,Day,"2023-04-28 17:13:15"
2023-04-23,"Oliver Butler","Clarke Ltd",6,£11.84,No,Complete,Day,"2023-05-19 07:37:46"
2023-04-23,"Michael Bennett","Hughes Ltd",1,£19,Yes,Complete,Night,"2023-05-20 17:06:50"
2023-04-23,"Kirsten Cox","Murray Ltd",11,£12,No,Complete,Day,"2023-05-03 12:29:21"
2023-04-23,"Bradley Brown","Phillips Ltd",7,£16,Yes,Pending,Day,
2023-04-23,"Eden Parker","Robertson Ltd",11,£14,Yes,Pending,Day,
2023-04-23,"Joshua Harris","Griffiths Ltd",11,£14,Yes,Pending,Day,
2023-04-23,"Poppy Hill","King Ltd",2,£20,Yes,Pending,Day,
2023-04-23,"Isobel Stevens","Jackson Ltd",1,£19,Yes,Complete,Day,"2023-05-19 09:55:32"
2023-04-23,"Isabel Baker","Parker Ltd",5,£12.58,Yes,Pending,Night,
2023-04-23,"Dale Chapman","Turner Ltd",9,£15.31,Yes,Failed,Day,
2023-04-23,"Isobel Stevens","Smith Ltd",9,£10.74,Yes,Pending,Day,
2023-04-23,"Eden Graham","Richardson Ltd",3,£17.04,Yes,Pending,Day,
2023-04-23,"Michael Bennett","Murray Ltd",11,£14,No,Complete,Day,"2023-05-25 19:51:19"
2023-04-23,"Kelly Edwards","Brown Ltd",8,£10.87,No,Complete,Day,"2023-05-24 11:03:36"
2023-04-23,"Isobel Stevens","Davis Ltd",7,£17,Yes,Processing,Night,
2023-04-23,"Oliver Butler","James Ltd",15,£14.14,Yes,Complete,Night,"2023-05-24 01:14:17"
2023-04-23,"Isobel Stevens","Thomas Ltd",14,£17,Yes,Pending,Day,
2023-04-23,"Kirsten Cox","Jackson Ltd",1,£13,No,Complete,Night,"2023-05-09 18:30:41"
2023-04-23,"Shannon Lee","Knight Ltd",14,£12,Yes,Pending,Day,
2023-04-23,"Bradley Brown","Parker Ltd",11,£15,No,Complete,Night,"2023-04-28 20:14:58"
2023-04-23,"Isabella Reid","Clarke Ltd",11,£13,Yes,Complete,Night,"2023-05-15 17:46:54"
2023-04-23,"Sofia Palmer","Rogers Ltd",16,£14.49,Yes,Pending,Day,
2023-04-23,"Isobel Stevens","Khan Ltd",13,£20,No,Complete,Night,"2023-05-06 14:36:32"
2023-04-23,"Isabella Reid","Powell Ltd",13,£14,Yes,Complete,Day,"2023-04-26 06:37:05"
2023-04-23,"Elliot Saunders","Anderson Ltd",15,£15,Yes,Complete,Day,"2023-05-14 20:43:12"
2023-04-23,"Joshua Harris","Bailey Ltd",2,£12.87,Yes,Complete,Day,"2023-04-30 12:09:49"
2023-04-23,"Michael Bennett","Baker Ltd",16,£11,Yes,Complete,Day,"2023-05-08 20:39:55"
2023-04-23,"Dale Chapman","Graham Ltd",10,£10.99,Yes,Complete,Day,"2023-05-18 18:09:21"
2023-04-23,"Michael Bennett","Miller Ltd",15,£20,Yes,Pending,Holiday,
2023-04-23,"Candice Wright","Carter Ltd",16,£12,No,Complete,Day,"2023-05-11 12:35:58"
2023-04-23,"Sophia Murray","Khan Ltd",3,£10,Yes,Complete,Day,"2023-05-16 10:31:17"
2023-04-24,"Oliver Butler","James Ltd",1,£16,Yes,Complete,Day,"2023-05-31 06:02:55"
2023-04-24,"Oliver Butler","Rogers Ltd",14,£18,Yes,Complete,Day,"2023-05-20 01:51:49"
2023-04-24,"Isobel Stevens","Ross Ltd",13,£16.08,Yes,Complete,Day,"2023-04-26 13:08:28"
2023-04-24,"Leo Murray","Williams Ltd",5,£15,Yes,Pending,Day,
2023-04-24,"Joshua Harris","Clark Ltd",2,£19.63,Yes,Pending,Day,
2023-04-24,"Poppy Hill","Thompson Ltd",8,£17.82,Yes,Complete,Night,"2023-05-10 16:45:39"
2023-04-24,"Louis Williams","Parker Ltd",8,£12,Yes,Complete,Day,"2023-05-27 09:08:49"
2023-04-24,"Isobel Stevens","Graham Ltd",1,£14.61,Yes,Pending,Night,
2023-04-24,"Eden Parker","Cook Ltd",12,£15.69,No,Complete,Day,"2023-04-27 12:18:18"
2023-04-24,"Freya Patel","Adams Ltd",6,£15,Yes,Pending,Day,
2023-04-24,"Isabel Baker","Powell Ltd",2,£16.14,Yes,Processing,Day,
2023-04-24,"Sofia Palmer","Cox Ltd",16,£13.38,Yes,Complete,Day,"2023-05-28 09:40:07"
2023-04-24,"Poppy Hill","Rose Ltd",4,£10,No,Complete,Day,"2023-04-30 13:20:25"
2023-04-24,"Isabel Baker","Rogers Ltd",11,£20,No,Pending,Day,
2023-04-24,"Joshua Harris","Thompson Ltd",8,£11,Yes,Complete,Day,"2023-05-08 14:51:51"
2023-04-24,"Joshua Harris","Rogers Ltd",12,£19,Yes,Complete,Day,"2023-05-06 01:07:12"
2023-04-24,"Joshua Harris","Baker Ltd",15,£14,Yes,Complete,Day,"2023-05-21 00:44:55"
2023-04-24,"Eden Parker","Cook Ltd",15,£18.7,Yes,Complete,Day,"2023-05-28 01:03:42"
2023-04-24,"Freya Patel","James Ltd",13,£19,Yes,Pending,Day,
2023-04-24,"Sarah Butler","James Ltd",6,£17,Yes,Complete,Day,"2023-04-25 01:48:20"
2023-04-24,"Mary Bell","Knight Ltd",12,£10,Yes,Complete,Night,"2023-05-31 12:15:02"
2023-04-24,"Joshua Harris","Rose Ltd",3,£12,No,Pending,Day,
2023-04-24,"Freya Cox","Murray Ltd",10,£15,Yes,Pending,Day,
2023-04-24,"Sebastian James","Smith Ltd",8,£11,Yes,Complete,Night,"2023-05-03 05:08:12"
2023-04-24,"Freddie Scott","Wilson Ltd",10,£17,Yes,Pending,Day,
2023-04-24,"Candice Wright","Rose Ltd",10,£13.51,Yes,Complete,Night,"2023-06-01 10:32:29"
2023-04-24,"Mary Bell","White Ltd",3,£18.56,No,Complete,Day,"2023-05-05 05:44:39"
2023-04-24,"Mason Richards","Cooper Ltd",7,£20,Yes,Pending,Day,
2023-04-24,"Isabel Baker","Rose Ltd",4,£14,Yes,Pending,Holiday,
2023-04-24,"Bruce Rogers","Ward Ltd",8,£17,Yes,Complete,Day,"2023-05-07 12:02:59"
2023-04-24,"Louis Williams","Adams Ltd",13,£13,Yes,Complete,Night,"2023-04-30 10:45:11"
2023-04-24,"Megan Bell","White Ltd",5,£14,Yes,Failed,Day,
2023-04-24,"Isabella Reid","Stewart Ltd",16,£12,Yes,Complete,Day,"2023-05-05 18:00:48"
2023-04-24,"Sarah Butler","Hughes Ltd",14,£11,Yes,Failed,Day,
2023-04-24,"Louis Williams","Butler Ltd",12,£16,Yes,Pending,Day,
2023-04-24,"Joshua Harris","Lee Ltd",6,£18,Yes,Complete,Night,"2023-05-09 18:58:01"
2023-04-24,"Shannon Lee","Murray Ltd",1,£15.57,Yes,Complete,Day,"2023-05-30 21:24:44"
2023-04-24,"Joshua Harris","Williams Ltd",8,£17,Yes,Complete,Night,"2023-05-28 04:23:47"
2023-04-24,"Shannon Lee","Clark Ltd",4,£13.42,Yes,Complete,Day,"2023-05-18 01:06:35"
2023-04-24,"Megan Bell","Williams Ltd",6,£19,No,Complete,Night,"2023-05-25 04:00:52"
2023-04-24,"Joshua Harris","Jones Ltd",15,£19,Yes,Complete,Day,"2023-05-11 05:24:55"
2023-04-24,"Candice Wright","Holmes Ltd",9,£10.49,No,Pending,Day,
2023-04-24,"Megan Bell","Morgan Ltd",10,£15,No,Processing,Day,
2023-04-24,"Sophia Murray","Baker Ltd",13,£14.82,Yes,Complete,Day,"2023-05-11 01:16:17"
2023-04-24,"Linda Powell","Harris Ltd",16,£10,Yes,Complete,Day,"2023-05-26 03:45:05"
2023-04-24,"Eden Parker","Powell Ltd",10,£10,Yes,Complete,Day,"2023-05-23 02:00:26"
2023-04-24,"Linda Powell","Khan Ltd",11,£14,Yes,Complete,Day,"2023-05-16 12:48:01"
2023-04-24,"Freya Cox","Clark Ltd",3,£14,Yes,Complete,Day,"2023-05-21 20:37:52"
2023-04-24,"Mason Richards","Cook Ltd",9,£18,Yes,Complete,Day,"2023-04-27 22:55:37"
2023-04-24,"Mason Richards","Graham Ltd",13,£11,No,Pending,Night,
2023-04-24,"Linda Powell","Chapman Ltd",12,£12,Yes,Complete,Day,"2023-04-26 07:27:46"
2023-04-24,"Isabel Baker","Davies Ltd",14,£15,Yes,Pending,Day,
2023-04-24,"Sebastian James","Butler Ltd",8,£10,Yes,Complete,Day,"2023-05-11 03:19:48"
2023-04-24,"Sebastian James","Morris Ltd",8,£14,Yes,Complete,Day,"2023-05-31 07:46:11"
2023-04-24,"Bruce Rogers","Smith Ltd",1,£12,Yes,Complete,Day,"2023-05-27 09:20:51"
2023-04-24,"Abigail Lewis","Clarke Ltd",6,£15.58,Yes,Complete,Day,"2023-05-01 12:12:42"
2023-04-24,"Isabella Reid","Thompson Ltd",3,£18.88,Yes,Complete,Day,"2023-05-24 11:54:51"
2023-04-24,"Isobel Stevens","Turner Ltd",9,£13,Yes,Pending,Day,
2023-04-24,"Eden Graham","Davies Ltd",5,£15.57,Yes,Pending,Day,
2023-04-24,"Eden Graham","Butler Ltd",11,£20,No,Complete,Day,"2023-05-12 03:05:43"
2023-04-24,"Isabella Reid","Fox Ltd",5,£17,Yes,Pending,Night,
2023-04-24,"Sofia Palmer","Fox Ltd",6,£11.96,No,Failed,Night,
2023-04-24,"Isabella Reid","Williams Ltd",10,£14,No,Pending,Day,
2023-04-24,"Oliver Butler","Phillips Ltd",9,£12.69,Yes,Complete,Day,"2023-04-28 22:26:04"
2023-04-24,"Linda Powell","Stewart Ltd",11,£18,No,Complete,Day,"2023-05-16 05:39:32"
2023-04-24,"Eden Graham","Cox Ltd",9,£13,Yes,Pending,Night,
2023-04-24,"Abigail Lewis","Murray Ltd",1,£17,Yes,Complete,Day,"2023-06-01 12:22:33"
2023-04-24,"Sarah Butler","Richards Ltd",13,£11,Yes,Complete,Day,"2023-05-30 03:14:58"
2023-04-24,"Megan Bell","Murray Ltd",15,£15,Yes,Pending,Day,
2023-04-24,"Isabella Reid","Shaw Ltd",4,£10.97,Yes,Complete,Day,"2023-04-28 06:21:34"
2023-04-24,"Shannon Lee","Thompson Ltd",12,£16,Yes,Complete,Day,"2023-05-24 09:40:53"
2023-04-24,"Mary Bell","Davis Ltd",3,£18,Yes,Complete,Day,"2023-05-24 14:25:11"
2023-04-24,"Mohammed Simpson","Rogers Ltd",15,£15.38,Yes,Complete,Day,"2023-04-26 14:23:33"
2023-04-24,"Kirsten Cox","Wilson Ltd",15,£15,Yes,Pending,Day,
2023-04-24,"Leo Murray","Stewart Ltd",7,£11.52,Yes,Complete,Day,"2023-05-10 22:57:34"
2023-04-24,"Eden Graham","Moore Ltd",6,£17,Yes,Complete,Night,"2023-04-29 14:34:41"
2023-04-24,"Leo Murray","Rogers Ltd",14,£16,Yes,Complete,Day,"2023-04-25 22:58:55"
2023-04-24,"Sofia Palmer","Ward Ltd",15,£12.09,Yes,Pending,Day,
2023-04-24,"Candice Wright","Morgan Ltd",14,£19,No,Complete,Night,"2023-05-28 22:11:20"
2023-04-24,"Elliot Saunders","Parker Ltd",12,£19.38,Yes,Pending,Day,
2023-04-24,"Mary Jones","Murray Ltd",13,£20,Yes,Complete,Day,"2023-05-27 02:47:11"
2023-04-24,"Eden Parker","Hughes Ltd",9,£13,Yes,Complete,Day,"2023-05-23 16:40:54"
2023-04-24,"Poppy Hill","Murray Ltd",4,£10,Yes,Complete,Day,"2023-05-14 05:24:00"
2023-04-24,"Eden Parker","Davies Ltd",9,£13,Yes,Complete,Day,"2023-05-17 20:12:19"
2023-04-24,"Mohammed Simpson","Smith Ltd",4,£14,Yes,Pending,Day,
2023-04-24,"Sarah Butler","Rogers Ltd",7,£15.23,Yes,Failed,Night,
2023-04-24,"Kelly Edwards","Miller Ltd",11,£12,Yes,Complete,Day,"2023-05-09 04:02:09"
2023-04-24,"Mary Jones","Murray Ltd",12,£13,Yes,Complete,Day,"2023-04-24 00:08:54"
2023-04-24,"Dale Chapman","Adams Ltd",10,£20,Yes,Pending,Holiday,
2023-04-24,"Poppy Hill","Jones Ltd",6,£14,Yes,Pending,Day,
2023-04-24,"Mohammed Simpson","Knight Ltd",8,£12,Yes,Pending,Day,
2023-04-24,"Shannon Lee","Davis Ltd",10,£19,Yes,Pending,Day,
2023-04-24,"Elliot Saunders","Cooper Ltd",12,£15,Yes,Complete,Day,"2023-04-27 00:46:29"
2023-04-24,"Isabel Baker","Hughes Ltd",12,£12,Yes,Complete,Night,"2023-05-10 06:01:27"
2023-04-24,"Candice Wright","Shaw Ltd",11,£18.34,Yes,Complete,Day,"2023-05-15 03:00:34"
2023-04-24,"Elliot Saunders","Harris Ltd",5,£11,Yes,Pending,Day,
2023-04-24,"Kelly Edwards","Fox Ltd",16,£11,Yes,Pending,Day,
2023-04-24,"Isabel Baker","Davis Ltd",3,£19,Yes,Pending,Day,
2023-04-24,"Mary Jones","Campbell Ltd",6,£16.72,Yes,Complete,Day,"2023-05-28 10:39:22"
2023-04-24,"Mary Jones","Parker Ltd",1,£10,Yes,Complete,Night,"2023-05-20 20:27:02"
2023-04-24,"Dale Chapman","Ward Ltd",4,£11,Yes,Pending,Night,
2023-04-24,"Elliot Saunders","White Ltd",10,£16,Yes,Complete,Day,"2023-05-01 18:24:24"
2023-04-24,"Abigail Lewis","Clarke Ltd",5,£13.93,Yes,Complete,Day,"2023-05-10 12:02:58"
2023-04-24,"Michael Bennett","Morris Ltd",14,£10,No,Complete,Day,"2023-05-02 03:55:25"
2023-04-24,"Dale Chapman","Knight Ltd",16,£18,Yes,Complete,Night,"2023-05-22 22:34:32"
2023-04-24,"Candice Wright","Holmes Ltd",2,£10.51,Yes,Pending,Day,
2023-04-24,"Elliott Jackson","Anderson Ltd",15,£12,Yes,Pending,Night,
2023-04-24,"Poppy Hill","Hughes Ltd",10,£19.86,No,Complete,Day,"2023-05-19 09:20:04"
2023-04-24,"Sebastian James","Morgan Ltd",9,£16.39,No,Pending,Night,
2023-04-24,"Charles Hunt","Smith Ltd",13,£11,No,Complete,Day,"2023-05-11 08:55:47"
2023-04-24,"Charles Hunt","Knight Ltd",2,£20,Yes,Complete,Day,"2023-05-29 16:30:52"
2023-04-24,"Isabel Baker","Davies Ltd",13,£14.65,No,Pending,Day,
2023-04-24,"Elliot Saunders","Jones Ltd",5,£18,Yes,Complete,Night,"2023-04-28 14:45:07"
2023-04-24,"Dale Chapman","Ross Ltd",12,£11,Yes,Complete,Day,"2023-05-23 20:26:54"
2023-04-24,"Michael Bennett","Robertson Ltd",7,£10,Yes,Failed,Night,
2023-04-24,"Michael Bennett","Anderson Ltd",1,£13,Yes,Pending,Night,
2023-04-24,"Mary Jones","Saunders Ltd",4,£10,Yes,Pending,Day,
2023-04-24,"Eden Parker","Parker Ltd",7,£15.41,Yes,Complete,Day,"2023-05-08 05:26:21"
2023-04-24,"Megan Bell","Rose Ltd",8,£16,No,Complete,Day,"2023-05-12 11:58:23"
2023-04-24,"Eden Parker","James Ltd",13,£19,Yes,Complete,Night,"2023-05-16 20:10:35"
2023-04-24,"Isabel Baker","Thompson Ltd",15,£10,Yes,Complete,Day,"2023-05-25 03:07:31"
2023-04-24,"Mary Bell","Jackson Ltd",12,£14,No,Complete,Day,"2023-05-19 01:24:45"
2023-04-24,"Dale Chapman","Ward Ltd",2,£20,No,Complete,Day,"2023-05-09 23:16:45"
2023-04-24,"Freya Cox","Cox Ltd",7,£16,Yes,Processing,Day,
2023-04-24,"Freya Patel","Rose Ltd",2,£20,Yes,Complete,Day,"2023-06-01 02:25:14"
2023-04-24,"Mary Bell","James Ltd",15,£12.25,No,Complete,Day,"2023-05-24 09:33:05"
2023-04-24,"Mary Bell","Ward Ltd",8,£11,No,Complete,Holiday,"2023-04-30 17:30:43"
2023-04-24,"Eden Parker","Stewart Ltd",1,£19,Yes,Complete,Day,"2023-05-01 13:02:48"
2023-04-24,"Sarah Butler","Murray Ltd",1,£17,Yes,Complete,Day,"2023-05-12 04:11:45"
2023-04-24,"Mary Jones","Anderson Ltd",16,£16,Yes,Complete,Day,"2023-04-27 09:49:33"
2023-04-24,"Megan Bell","Hughes Ltd",12,£16,Yes,Complete,Day,"2023-05-07 13:29:33"
2023-04-24,"Freddie Scott","Jones Ltd",7,£18,Yes,Complete,Day,"2023-04-24 14:50:31"
2023-04-24,"Louis Williams","Cooper Ltd",8,£14,Yes,Complete,Day,"2023-05-27 00:31:31"
2023-04-24,"Mohammed Simpson","James Ltd",4,£12,Yes,Complete,Day,"2023-05-21 14:20:07"
2023-04-24,"Dale Chapman","Davies Ltd",10,£16,Yes,Complete,Day,"2023-05-13 08:09:31"
2023-04-24,"Mary Jones","Phillips Ltd",15,£14,Yes,Complete,Day,"2023-05-21 08:06:16"
2023-04-24,"Freya Patel","Davies Ltd",1,£13,No,Pending,Day,
2023-04-24,"Dale Chapman","Robertson Ltd",12,£12,Yes,Complete,Day,"2023-05-05 20:34:06"
2023-04-24,"Sarah Butler","Thompson Ltd",2,£15.42,Yes,Complete,Day,"2023-05-25 19:14:19"
2023-04-24,"Abigail Lewis","Watson Ltd",11,£17,Yes,Complete,Day,"2023-05-08 11:19:37"
2023-04-24,"Kelly Edwards","Murray Ltd",1,£10,Yes,Complete,Day,"2023-05-11 10:50:53"
2023-04-24,"Will Wilson","Thomas Ltd",12,£14.05,Yes,Failed,Day,
2023-04-24,"Mary Bell","Fox Ltd",4,£20,Yes,Complete,Night,"2023-05-18 06:03:22"
2023-04-24,"Freddie Scott","Murray Ltd",12,£11.17,No,Complete,Day,"2023-05-02 00:05:05"
2023-04-24,"Sofia Palmer","Brown Ltd",15,£10,Yes,Complete,Night,"2023-05-18 01:05:13"
2023-04-24,"Candice Wright","Baker Ltd",2,£11.56,Yes,Pending,Day,
2023-04-24,"Freya Patel","Davies Ltd",4,£13.49,Yes,Pending,Night,
2023-04-24,"Freya Cox","Parker Ltd",12,£12,Yes,Complete,Day,"2023-05-14 18:50:48"
2023-04-24,"Freya Patel","Mason Ltd",9,£12,Yes,Complete,Day,"2023-04-29 00:30:40"
2023-04-24,"Sebastian James","Powell Ltd",3,£14.58,Yes,Pending,Day,
2023-04-24,"Shannon Lee","Ward Ltd",10,£18.26,Yes,Complete,Day,"2023-05-08 16:01:24"
2023-04-24,"Elliott Jackson","Adams Ltd",14,£14.4,Yes,Complete,Day,"2023-05-28 16:35:49"
2023-04-24,"Freya Cox","Thompson Ltd",16,£12.31,No,Complete,Day,"2023-05-16 22:56:43"
2023-04-24,"Poppy Hill","Parker Ltd",6,£10.87,Yes,Complete,Night,"2023-05-15 08:44:56"
2023-04-24,"Bradley Brown","Davis Ltd",10,£19,Yes,Complete,Day,"2023-05-29 20:44:06"
2023-04-24,"Elliott Jackson","Cook Ltd",13,£14.39,Yes,Complete,Day,"2023-04-25 19:41:00"
2023-04-24,"Freya Cox","Shaw Ltd",10,£17.26,Yes,Pending,Day,
2023-04-24,"Dale Khan","James Ltd",6,£18,Yes,Complete,Day,"2023-05-29 23:51:17"
2023-04-24,"Sebastian James","Rogers Ltd",14,£12,Yes,Pending,Day,
2023-04-24,"Leo Murray","Lee Ltd",7,£17,No,Pending,Day,
2023-04-24,"Elliot Saunders","White Ltd",6,£18,No,Pending,Day,
2023-04-25,"Mary Jones","Shaw Ltd",9,£20,Yes,Pending,Day,
2023-04-25,"Poppy Hill","Knight Ltd",9,£12,No,Complete,Night,"2023-05-03 15:44:04"
2023-04-25,"Freya Cox","Bailey Ltd",8,£15,Yes,Failed,Day,
2023-04-25,"Sarah Butler","Shaw Ltd",12,£13,Yes,Failed,Day,
2023-04-25,"Isabella Reid","Murray Ltd",2,£11.17,Yes,Complete,Day,"2023-05-08 14:24:15"
2023-04-25,"Kirsten Cox","Anderson Ltd",15,£11.97,Yes,Pending,Day,
2023-04-25,"Sarah Butler","Robinson Ltd",14,£16,Yes,Pending,Day,
2023-04-25,"Eden Graham","Simpson Ltd",2,£19.68,Yes,Complete,Day,"2023-05-23 09:06:41"
2023-04-25,"Elliot Saunders","Shaw Ltd",16,£10,Yes,Complete,Day,"2023-05-14 10:25:42"
2023-04-25,"Mary Jones","Jackson Ltd",11,£17,No,Complete,Day,"2023-05-07 16:52:25"
2023-04-25,"Shannon Lee","Bailey Ltd",7,£15,Yes,Pending,Day,
2023-04-25,"Candice Wright","Turner Ltd",9,£20,Yes,Complete,Day,"2023-05-16 12:08:30"
2023-04-25,"Joshua Harris","Powell Ltd",11,£17,Yes,Pending,Day,
2023-04-25,"Candice Wright","Murray Ltd",2,£18.52,Yes,Complete,Day,"2023-05-03 22:46:59"
2023-04-25,"Shannon Lee","Jones Ltd",8,£10,Yes,Complete,Day,"2023-05-29 17:22:32"
2023-04-25,"Joshua Harris","Hughes Ltd",10,£10,Yes,Processing,Night,
2023-04-25,"Freya Cox","Stewart Ltd",7,£13.85,Yes,Complete,Night,"2023-05-31 09:04:05"
2023-04-25,"Joshua Harris","Williams Ltd",8,£20,Yes,Complete,Day,"2023-05-21 22:24:21"
2023-04-25,"Shannon Lee","Shaw Ltd",11,£14.53,Yes,Pending,Day,
2023-04-25,"Sophia Murray","Bailey Ltd",4,£10,Yes,Pending,Day,
2023-04-25,"Mary Jones","Murray Ltd",8,£18,No,Complete,Day,"2023-05-19 10:04:16"
2023-04-25,"Kirsten Cox","Williams Ltd",13,£14,Yes,Complete,Day,"2023-04-30 05:46:56"
2023-04-25,"Joshua Harris","Shaw Ltd",16,£12,Yes,Pending,Day,
2023-04-25,"Poppy Hill","Harris Ltd",4,£18,Yes,Complete,Night,"2023-06-01 11:01:01"
2023-04-25,"Sarah Butler","Miller Ltd",6,£11,Yes,Complete,Day,"2023-05-15 18:23:08"
2023-04-25,"Dale Khan","Thompson Ltd",6,£13,No,Complete,Holiday,"2023-05-01 20:11:19"
